,latitude,longitude,FBFM_VALUE
1574,2229870.0,-2346090.0,-9999
1575,2187540.0,-2345580.0,-9999
1576,1502460.0,-2115090.0,-9999
1577,1507680.0,-2127870.0,-9999
1578,1521450.0,-2148960.0,-9999
1579,1511670.0,-2126190.0,-9999
1580,2197860.0,-2341500.0,-9999
1581,2201850.0,-2338470.0,-9999
1582,1516050.0,-2139270.0,-9999
1583,2213730.0,-2348220.0,-9999
1584,1520040.0,-2141070.0,-9999
1585,2219310.0,-2347290.0,-9999
1586,1534950.0,-2167320.0,-9999
1587,1958790.0,-2289270.0,-9999
1588,2192100.0,-2343150.0,-9999
1589,2196870.0,-2340990.0,-9999
1590,2191470.0,-2339190.0,-9999
1591,2225520.0,-2340990.0,-9999
1592,2191050.0,-2346000.0,-9999
1593,2162940.0,-2348340.0,-9999
1594,2175960.0,-2343090.0,-9999
1595,1537590.0,-2174190.0,-9999
1596,1538010.0,-2175810.0,-9999
1597,2176110.0,-2342610.0,-9999
1598,1512840.0,-2140320.0,-9999
1599,2207970.0,-2337840.0,-9999
1600,1518810.0,-2141190.0,-9999
1601,2231910.0,-2344260.0,-9999
1602,2173710.0,-2347710.0,-9999
1603,1503660.0,-2127510.0,-9999
1604,2208600.0,-2339220.0,-9999
1605,1503990.0,-2116830.0,-9999
1606,1517640.0,-2133090.0,-9999
1607,2214240.0,-2338410.0,-9999
1608,2172810.0,-2344320.0,-9999
1609,1524810.0,-2151900.0,-9999
1610,2184540.0,-2341020.0,-9999
1611,2242470.0,-2347860.0,-9999
1612,1525890.0,-2149200.0,-9999
1613,2179410.0,-2345910.0,-9999
1614,1514250.0,-2142600.0,-9999
1615,1540020.0,-2179710.0,-9999
1616,2178300.0,-2341020.0,-9999
1617,2227980.0,-2341140.0,-9999
1618,1511190.0,-2129370.0,-9999
1619,1497690.0,-2111940.0,-9999
1620,1499460.0,-2120280.0,-9999
1621,1526460.0,-2149950.0,-9999
1622,2136570.0,-2348040.0,-9999
1623,1530480.0,-2162190.0,-9999
1624,2193510.0,-2347260.0,-9999
1625,2216760.0,-2338740.0,-9999
1626,1497090.0,-2111310.0,-9999
1627,1519410.0,-2138430.0,-9999
1628,1523490.0,-2150100.0,-9999
1629,1500570.0,-2112600.0,-9999
1630,1522350.0,-2155530.0,-9999
1631,2203980.0,-2340510.0,-9999
1632,2216280.0,-2340210.0,-9999
1633,1536630.0,-2177100.0,-9999
1634,1505070.0,-2129400.0,-9999
1635,2222820.0,-2343690.0,-9999
1636,2217420.0,-2346030.0,-9999
1637,2189640.0,-2343360.0,-9999
1638,2236980.0,-2346420.0,-9999
1639,2232690.0,-2347980.0,-9999
1640,1497570.0,-2116770.0,-9999
1641,2223930.0,-2343330.0,-9999
1642,1511130.0,-2133240.0,-9999
1643,1515240.0,-2139150.0,-9999
1644,2200650.0,-2344440.0,-9999
1645,1515060.0,-2144160.0,-9999
1646,2211600.0,-2348580.0,-9999
1647,2183610.0,-2337600.0,-9999
1648,1533600.0,-2167200.0,-9999
1649,1532130.0,-2163900.0,-9999
1650,1521450.0,-2149080.0,-9999
1651,2208990.0,-2339580.0,-9999
1652,2188410.0,-2345310.0,-9999
1653,1514700.0,-2140170.0,-9999
1654,2194800.0,-2345940.0,-9999
1655,1534410.0,-2166810.0,-9999
1656,2196150.0,-2335770.0,-9999
1657,1533690.0,-2165700.0,-9999
1658,2185170.0,-2346870.0,-9999
1659,2221740.0,-2348010.0,-9999
1660,1512840.0,-2128440.0,-9999
1661,1496160.0,-2112750.0,-9999
1662,2132940.0,-2328390.0,12
1663,2209530.0,-2341260.0,-9999
1664,2198790.0,-2339910.0,-9999
1665,1524810.0,-2150040.0,-9999
1666,2176350.0,-2344680.0,-9999
1667,1510470.0,-2127720.0,-9999
1668,1521690.0,-2144670.0,-9999
1669,1538460.0,-2178060.0,-9999
1670,2180580.0,-2347650.0,-9999
1671,1528260.0,-2163660.0,-9999
1672,1522170.0,-2148960.0,-9999
1673,1524300.0,-2147040.0,-9999
1674,2220720.0,-2340240.0,-9999
1675,2161020.0,-2337270.0,12
1676,2192070.0,-2346120.0,-9999
1677,2203050.0,-2340840.0,-9999
1678,1515270.0,-2140650.0,-9999
1679,2190570.0,-2339520.0,-9999
1680,2229690.0,-2348220.0,-9999
1681,1517190.0,-2126160.0,-9999
1682,1502220.0,-2118360.0,-9999
1683,2219010.0,-2344620.0,-9999
1684,2208510.0,-2347530.0,-9999
1685,1512030.0,-2128830.0,-9999
1686,1508460.0,-2122290.0,-9999
1687,2218560.0,-2343870.0,-9999
1688,2189730.0,-2347980.0,-9999
1689,1516620.0,-2133390.0,-9999
1690,2198460.0,-2339490.0,-9999
1691,2165850.0,-2346750.0,-9999
1692,2183580.0,-2344800.0,-9999
1693,2221500.0,-2343210.0,-9999
1694,2196120.0,-2336910.0,-9999
1695,2197440.0,-2342160.0,-9999
1696,1525110.0,-2157450.0,-9999
1697,1534290.0,-2171490.0,-9999
1698,1511550.0,-2128290.0,-9999
1699,2194200.0,-2340840.0,-9999
1700,2220450.0,-2339280.0,-9999
1701,2207910.0,-2342730.0,-9999
1702,2183370.0,-2342430.0,-9999
1703,2168040.0,-2345970.0,-9999
1704,1513890.0,-2133840.0,-9999
1705,2134860.0,-2347920.0,-9999
1706,2199030.0,-2345730.0,-9999
1707,1520670.0,-2152590.0,-9999
1708,1529250.0,-2161920.0,-9999
1709,2182410.0,-2347290.0,-9999
1710,1504320.0,-2124480.0,-9999
1711,1520220.0,-2135880.0,-9999
1712,2220180.0,-2343090.0,-9999
1713,1532100.0,-2165820.0,-9999
1714,2204760.0,-2346390.0,-9999
1715,1509810.0,-2131950.0,-9999
1716,2212260.0,-2339580.0,-9999
1717,2137200.0,-2347920.0,-9999
1718,2194980.0,-2336400.0,-9999
1719,1500780.0,-2119740.0,-9999
1720,2226210.0,-2343330.0,-9999
1721,1514670.0,-2130030.0,-9999
1722,2218260.0,-2346030.0,-9999
1723,2172690.0,-2343390.0,-9999
1724,1515810.0,-2128020.0,-9999
1725,1524480.0,-2151750.0,-9999
1726,1520580.0,-2147340.0,-9999
1727,2207940.0,-2343840.0,-9999
1728,2240850.0,-2348490.0,-9999
1729,1524600.0,-2155020.0,-9999
1730,2208150.0,-2344800.0,-9999
1731,1530540.0,-2162340.0,-9999
1732,2176320.0,-2343810.0,-9999
1733,1507500.0,-2122200.0,-9999
1734,2180760.0,-2341440.0,-9999
1735,1495440.0,-2114910.0,-9999
1736,2209110.0,-2347800.0,-9999
1737,2173560.0,-2344380.0,-9999
1738,2205630.0,-2340660.0,-9999
1739,1519440.0,-2135160.0,-9999
1740,1505940.0,-2130420.0,-9999
1741,1508790.0,-2131020.0,-9999
1742,1513770.0,-2133900.0,-9999
1743,1521690.0,-2138640.0,-9999
1744,2231670.0,-2344020.0,-9999
1745,1498440.0,-2118690.0,-9999
1746,1503840.0,-2122770.0,-9999
1747,1516770.0,-2140620.0,-9999
1748,2171940.0,-2344140.0,-9999
1749,1503480.0,-2114580.0,-9999
1750,2206350.0,-2335830.0,-9999
1751,2222910.0,-2346180.0,-9999
1752,1512030.0,-2140080.0,-9999
1753,1530210.0,-2163780.0,-9999
1754,2238360.0,-2348430.0,-9999
1755,1502610.0,-2118390.0,-9999
1756,1522770.0,-2144760.0,-9999
1757,2219940.0,-2343420.0,-9999
1758,2157750.0,-2339370.0,12
1759,1513140.0,-2138220.0,-9999
1760,1531740.0,-2169420.0,-9999
1761,2202090.0,-2343120.0,-9999
1762,2218260.0,-2346990.0,-9999
1763,1509300.0,-2125170.0,-9999
1764,1537350.0,-2176800.0,-9999
1765,2196210.0,-2344230.0,-9999
1766,2211900.0,-2340960.0,-9999
1767,2221110.0,-2343690.0,-9999
1768,2193720.0,-2347920.0,-9999
1769,2204490.0,-2341560.0,-9999
1770,1502010.0,-2117070.0,-9999
1771,2227980.0,-2345040.0,-9999
1772,1515540.0,-2131320.0,-9999
1773,1515330.0,-2143770.0,-9999
1774,1504470.0,-2115150.0,-9999
1775,2204340.0,-2347560.0,-9999
1776,2224380.0,-2341770.0,-9999
1777,2206260.0,-2336580.0,-9999
1778,2170020.0,-2346120.0,-9999
1779,1530930.0,-2167680.0,-9999
1780,1519140.0,-2134800.0,-9999
1781,1523220.0,-2155080.0,-9999
1782,2203560.0,-2340510.0,-9999
1783,2193810.0,-2345250.0,-9999
1784,1515780.0,-2129850.0,-9999
1785,1511220.0,-2132490.0,-9999
1786,2207310.0,-2342580.0,-9999
1787,2200980.0,-2336400.0,-9999
1788,2231130.0,-2345250.0,-9999
1789,1533030.0,-2170410.0,-9999
1790,2207340.0,-2337960.0,-9999
1791,2188170.0,-2341950.0,-9999
1792,2197380.0,-2337030.0,-9999
1793,2132010.0,-2347620.0,-9999
1794,2197770.0,-2346240.0,-9999
1795,1519350.0,-2143470.0,-9999
1796,2174250.0,-2348400.0,-9999
1797,2196690.0,-2343330.0,-9999
1798,2125200.0,-2347950.0,-9999
1799,1516950.0,-2135850.0,-9999
1800,2196000.0,-2338650.0,-9999
1801,2202240.0,-2347650.0,-9999
1802,1510260.0,-2124480.0,-9999
1803,1528260.0,-2162370.0,-9999
1804,2187990.0,-2348250.0,-9999
1805,1517790.0,-2127780.0,-9999
1806,1523670.0,-2152050.0,-9999
1807,2208420.0,-2337090.0,-9999
1808,1961010.0,-2289270.0,-9999
1809,2208120.0,-2341470.0,-9999
1810,2187600.0,-2340180.0,-9999
1811,2130480.0,-2347740.0,-9999
1812,1521540.0,-2147070.0,-9999
1813,1518840.0,-2143290.0,-9999
1814,2186100.0,-2342610.0,-9999
1815,2215500.0,-2345760.0,-9999
1816,2205450.0,-2344110.0,-9999
1817,2208330.0,-2336160.0,-9999
1818,2190870.0,-2347110.0,-9999
1819,1512660.0,-2130060.0,-9999
1820,2052990.0,-2318760.0,12
1821,1506120.0,-2118510.0,-9999
1822,1511400.0,-2125920.0,-9999
1823,2186970.0,-2337330.0,-9999
1824,2205180.0,-2345610.0,-9999
1825,2174340.0,-2344260.0,-9999
1826,1510290.0,-2119980.0,-9999
1827,1530570.0,-2165490.0,-9999
1828,2192130.0,-2345070.0,-9999
1829,1534110.0,-2171100.0,-9999
1830,1535460.0,-2167920.0,-9999
1831,2171460.0,-2348040.0,-9999
1832,2220330.0,-2347200.0,-9999
1833,1530540.0,-2164230.0,-9999
1834,1512870.0,-2121720.0,-9999
1835,2220210.0,-2346150.0,-9999
1836,2167320.0,-2346840.0,-9999
1837,2225010.0,-2348160.0,-9999
1838,2191050.0,-2348610.0,-9999
1839,2224710.0,-2344950.0,-9999
1840,1532910.0,-2168430.0,-9999
1841,2187750.0,-2337360.0,-9999
1842,1533810.0,-2166510.0,-9999
1843,2207160.0,-2340450.0,-9999
1844,2211090.0,-2340930.0,-9999
1845,2223330.0,-2340150.0,-9999
1846,1509000.0,-2122410.0,-9999
1847,2193720.0,-2338140.0,-9999
1848,1500990.0,-2113140.0,-9999
1849,2217930.0,-2339190.0,-9999
1850,2180850.0,-2338740.0,-9999
1851,1513350.0,-2127810.0,-9999
1852,2176890.0,-2343240.0,-9999
1853,1514340.0,-2138850.0,-9999
1854,1530120.0,-2166390.0,-9999
1855,2124420.0,-2347860.0,-9999
1856,2193180.0,-2341830.0,-9999
1857,1511430.0,-2125500.0,-9999
1858,2214360.0,-2348610.0,-9999
1859,2185830.0,-2341380.0,-9999
1860,2182710.0,-2347080.0,-9999
1861,2199540.0,-2341920.0,-9999
1862,2202360.0,-2342580.0,-9999
1863,2196960.0,-2340450.0,-9999
1864,1509810.0,-2135820.0,-9999
1865,1515990.0,-2125290.0,-9999
1866,1515540.0,-2137170.0,-9999
1867,1526340.0,-2154420.0,-9999
1868,2200110.0,-2340780.0,-9999
1869,1503930.0,-2117040.0,-9999
1870,1535610.0,-2174310.0,-9999
1871,2194980.0,-2343420.0,-9999
1872,2181960.0,-2337390.0,-9999
1873,1518480.0,-2149530.0,-9999
1874,2205300.0,-2337990.0,-9999
1875,1510230.0,-2135010.0,-9999
1876,1521750.0,-2135910.0,-9999
1877,2207040.0,-2338860.0,-9999
1878,2194740.0,-2345730.0,-9999
1879,2244810.0,-2313750.0,12
1880,1536270.0,-2172900.0,-9999
1881,1528980.0,-2160030.0,-9999
1882,1536060.0,-2170320.0,-9999
1883,2188770.0,-2342130.0,-9999
1884,2228790.0,-2343030.0,-9999
1885,1533600.0,-2167800.0,-9999
1886,2189490.0,-2347350.0,-9999
1887,2205840.0,-2338830.0,-9999
1888,1525470.0,-2153310.0,-9999
1889,2220990.0,-2347860.0,-9999
1890,1524840.0,-2157990.0,-9999
1891,2201010.0,-2344560.0,-9999
1892,1513020.0,-2131020.0,-9999
1893,2193810.0,-2342850.0,-9999
1894,1521870.0,-2148660.0,-9999
1895,2195160.0,-2346330.0,-9999
1896,1515750.0,-2124990.0,-9999
1897,1540320.0,-2179290.0,-9999
1898,2136300.0,-2348220.0,-9999
1899,2204460.0,-2343630.0,-9999
1900,2242350.0,-2348460.0,-9999
1901,2203710.0,-2341500.0,-9999
1902,2041500.0,-2296560.0,12
1903,2165250.0,-2347830.0,-9999
1904,2195070.0,-2346240.0,-9999
1905,2217300.0,-2347950.0,-9999
1906,2202300.0,-2343960.0,-9999
1907,2054250.0,-2305740.0,12
1908,2220030.0,-2347410.0,-9999
1909,1500180.0,-2112210.0,-9999
1910,2183580.0,-2337990.0,-9999
1911,1526370.0,-2155080.0,-9999
1912,2188830.0,-2342520.0,-9999
1913,1513560.0,-2126700.0,-9999
1914,2183850.0,-2343210.0,-9999
1915,1503390.0,-2121900.0,-9999
1916,2169150.0,-2345430.0,-9999
1917,2194890.0,-2344890.0,-9999
1918,1512150.0,-2127330.0,-9999
1919,1536480.0,-2175270.0,-9999
1920,2180880.0,-2344500.0,-9999
1921,2208270.0,-2340330.0,-9999
1922,2230410.0,-2346990.0,-9999
1923,1518780.0,-2130000.0,-9999
1924,2042010.0,-2302080.0,12
1925,2142060.0,-2325360.0,12
1926,1514040.0,-2131980.0,-9999
1927,2220780.0,-2341950.0,-9999
1928,2209860.0,-2342580.0,-9999
1929,2215020.0,-2339400.0,-9999
1930,2191590.0,-2339520.0,-9999
1931,1508760.0,-2128260.0,-9999
1932,1512120.0,-2129370.0,-9999
1933,2229900.0,-2348160.0,-9999
1934,2183910.0,-2343210.0,-9999
1935,1510260.0,-2129970.0,-9999
1936,2201400.0,-2339910.0,-9999
1937,1517310.0,-2147220.0,-9999
1938,1536120.0,-2174400.0,-9999
1939,2194590.0,-2340600.0,-9999
1940,1512120.0,-2125920.0,-9999
1941,2193390.0,-2336430.0,-9999
1942,1511340.0,-2130600.0,-9999
1943,1518660.0,-2147370.0,-9999
1944,1516200.0,-2143380.0,-9999
1945,2183970.0,-2343030.0,-9999
1946,1517580.0,-2147070.0,-9999
1947,1527210.0,-2160180.0,-9999
1948,2200830.0,-2337930.0,-9999
1949,2200530.0,-2340390.0,-9999
1950,1527960.0,-2160180.0,-9999
1951,2206560.0,-2335170.0,-9999
1952,2173470.0,-2343240.0,-9999
1953,2172720.0,-2343300.0,-9999
1954,2195640.0,-2344980.0,-9999
1955,2205150.0,-2339970.0,-9999
1956,2246490.0,-2348880.0,-9999
1957,2198520.0,-2342340.0,-9999
1958,1521840.0,-2137440.0,-9999
1959,2232960.0,-2345010.0,-9999
1960,2203260.0,-2346210.0,-9999
1961,1505730.0,-2121930.0,-9999
1962,1515360.0,-2135310.0,-9999
1963,1529160.0,-2164530.0,-9999
1964,1517400.0,-2141910.0,-9999
1965,1529430.0,-2166420.0,-9999
1966,2183700.0,-2345730.0,-9999
1967,2220390.0,-2348010.0,-9999
1968,1498380.0,-2118930.0,-9999
1969,1494450.0,-2111040.0,-9999
1970,1501530.0,-2121060.0,-9999
1971,2176290.0,-2343300.0,-9999
1972,1518720.0,-2136840.0,-9999
1973,2214390.0,-2338350.0,-9999
1974,2184540.0,-2341530.0,-9999
1975,1514040.0,-2135790.0,-9999
1976,1530270.0,-2167650.0,-9999
1977,2178630.0,-2345610.0,-9999
1978,2185920.0,-2344800.0,-9999
1979,2221710.0,-2342070.0,-9999
1980,1510110.0,-2130450.0,-9999
1981,2193570.0,-2338320.0,-9999
1982,2173770.0,-2344200.0,-9999
1983,2161290.0,-2341170.0,12
1984,2210010.0,-2347830.0,-9999
1985,2237040.0,-2348820.0,-9999
1986,1517970.0,-2134860.0,-9999
1987,2203470.0,-2346300.0,-9999
1988,1511790.0,-2134920.0,-9999
1989,1968840.0,-2285400.0,12
1990,2184180.0,-2348220.0,-9999
1991,2207940.0,-2337600.0,-9999
1992,1502460.0,-2118240.0,-9999
1993,1516050.0,-2141550.0,-9999
1994,2198490.0,-2338980.0,-9999
1995,2205780.0,-2345430.0,-9999
1996,2191980.0,-2340990.0,-9999
1997,2131170.0,-2347500.0,-9999
1998,1518030.0,-2138220.0,-9999
1999,1525890.0,-2155710.0,-9999
2000,2194230.0,-2347950.0,-9999
2001,2230770.0,-2346930.0,-9999
2002,2210490.0,-2340090.0,-9999
2003,2213430.0,-2341080.0,-9999
2004,2175150.0,-2346810.0,-9999
2005,1506660.0,-2127930.0,-9999
2006,2166030.0,-2347890.0,-9999
2007,2198550.0,-2344950.0,-9999
2008,2220930.0,-2343480.0,-9999
2009,1513020.0,-2131860.0,-9999
2010,2217780.0,-2342580.0,-9999
2011,1531470.0,-2161620.0,-9999
2012,2195130.0,-2347350.0,-9999
2013,2217330.0,-2347800.0,-9999
2014,2170680.0,-2346780.0,-9999
2015,2239590.0,-2346540.0,-9999
2016,1511760.0,-2136000.0,-9999
2017,1518540.0,-2139660.0,-9999
2018,1520820.0,-2134650.0,-9999
2019,1520400.0,-2146620.0,-9999
2020,1531470.0,-2164230.0,-9999
2021,1511280.0,-2121510.0,-9999
2022,1520460.0,-2147670.0,-9999
2023,2194650.0,-2337330.0,-9999
2024,2214690.0,-2339520.0,-9999
2025,2196270.0,-2337960.0,-9999
2026,1512150.0,-2139840.0,-9999
2027,2208120.0,-2341410.0,-9999
2028,1521150.0,-2149830.0,-9999
2029,2208060.0,-2340630.0,-9999
2030,2210520.0,-2335770.0,-9999
2031,1498290.0,-2115690.0,-9999
2032,2200800.0,-2336580.0,-9999
2033,2216160.0,-2344800.0,-9999
2034,1540680.0,-2182320.0,-9999
2035,2051790.0,-2298390.0,11
2036,2242080.0,-2348490.0,-9999
2037,2198340.0,-2347380.0,-9999
2038,2206290.0,-2344080.0,-9999
2039,2240520.0,-2348370.0,-9999
2040,2178270.0,-2346360.0,-9999
2041,1525830.0,-2153670.0,-9999
2042,1505970.0,-2130690.0,-9999
2043,1513500.0,-2142240.0,-9999
2044,1527810.0,-2160930.0,-9999
2045,1524990.0,-2159220.0,-9999
2046,2173140.0,-2344530.0,-9999
2047,1518990.0,-2149710.0,-9999
2048,1523310.0,-2152350.0,-9999
2049,2176680.0,-2344440.0,-9999
2050,2173350.0,-2344440.0,-9999
2051,1512000.0,-2135880.0,-9999
2052,1522950.0,-2151930.0,-9999
2053,2193690.0,-2345250.0,-9999
2054,1540080.0,-2180010.0,-9999
2055,1505640.0,-2127690.0,-9999
2056,1502880.0,-2120460.0,-9999
2057,1509990.0,-2131500.0,-9999
2058,1518270.0,-2145270.0,-9999
2059,1514880.0,-2139720.0,-9999
2060,1514010.0,-2141220.0,-9999
2061,2212320.0,-2347200.0,-9999
2062,1521210.0,-2147820.0,-9999
2063,2228790.0,-2345970.0,-9999
2064,2197950.0,-2342670.0,-9999
2065,1518600.0,-2133180.0,-9999
2066,2203770.0,-2343960.0,-9999
2067,1518780.0,-2140260.0,-9999
2068,2200890.0,-2340990.0,-9999
2069,1497720.0,-2115900.0,-9999
2070,1519590.0,-2140920.0,-9999
2071,1519770.0,-2132880.0,-9999
2072,2183490.0,-2343030.0,-9999
2073,2223030.0,-2343570.0,-9999
2074,2186430.0,-2342580.0,-9999
2075,2119110.0,-2342670.0,12
2076,2205960.0,-2340900.0,-9999
2077,2172180.0,-2344860.0,-9999
2078,2208120.0,-2337420.0,-9999
2079,2188200.0,-2346090.0,-9999
2080,1532670.0,-2166990.0,-9999
2081,1505190.0,-2120370.0,-9999
2082,1499580.0,-2114490.0,-9999
2083,2187930.0,-2339100.0,-9999
2084,1513290.0,-2128710.0,-9999
2085,1510350.0,-2137620.0,-9999
2086,2211930.0,-2343750.0,-9999
2087,2179350.0,-2342850.0,-9999
